VL,BF,TA,MG,Sol,Heel,Toe
0.390617965,0.0117218,0.088020513,0.052630897,-0.030810675,0.460747846,0.058150379
0.373734845,0.046786741,0.210747806,0.062695834,0.431851737,0.458799794,0.057825703
0.276332232,0.079578954,0.271462101,0.238994564,0.360423154,0.458799794,0.05100752
0.165293253,0.047436091,0.091591943,0.332501072,-0.081460033,0.457501092,0.057825703
0.02016336,-0.056135354,-0.120096403,-0.083408086,-0.068797694,0.456527066,0.056202326
-0.314576954,-0.114576922,-0.542499068,-0.596719856,-0.036979507,0.457501092,0.043864662
-0.040550936,-0.090875619,0.117890648,-0.117499,-0.088278216,0.457501092,0.051981547
-0.159382124,-0.035031454,0.649059564,0.506851749,-0.178213296,0.457501092,0.05100752
-0.829512101,0.076981551,0.497111488,0.327630941,-0.279512013,0.456851741,0.03769583
-0.252239281,0.135747794,0.168215331,-0.160031474,-0.221719796,0.457825768,0.046462065
0.430877711,0.167890656,-0.302239289,-0.281460065,-0.096719776,0.457176417,0.046462065
0.488345253,0.116591947,-0.262628894,-0.111654843,-0.339901633,0.456527066,0.043539987
0.157501044,-0.004836644,0.022111412,0.078280252,-0.369771768,0.45133226,0.045812714
-0.315875655,-0.078537955,0.098410125,0.199059492,-0.458408146,0.456851741,0.045488039
-0.297369159,-0.102563933,0.143215327,0.334124449,-0.493797762,0.456851741,0.03347505
-0.473667888,-0.175615893,0.267241321,0.26594262,0.284773792,0.455228365,0.044838688
-0.648343241,-0.168148359,0.207825727,0.057825703,0.517890712,0.454579014,0.045163364
-0.368473066,-0.187628881,-0.107109388,-0.002563917,-0.140226276,0.454903689,0.036072453
0.08120233,-0.247369151,-0.260356166,3.35E-05,-0.06977172,0.453929663,0.044189338
0.284124441,-0.169122385,-0.066200291,0.100358178,0.263994568,0.454579014,0.044189338
-0.489901657,-0.07464185,0.016916606,0.174059488,0.160423122,0.453929663,0.036072453
-0.421395153,-0.030161324,0.069514017,0.180877671,-0.132758743,0.453929663,0.043215311
-0.109706791,0.072760771,-0.084706787,0.120163376,0.098410125,0.453604988,0.044838688
-0.23827824,-0.038602884,-0.065226264,-0.086979515,-0.039252234,0.454254338,0.037046479
-0.326265267,-0.226265251,0.042565961,0.006202318,-0.208408106,0.459449144,0.042890636
-0.238602916,-0.261979543,0.058150379,0.025682841,0.206202351,0.454579014,0.044838688
-0.263927595,-0.241524994,-0.058732757,-0.232434083,0.659773852,0.454579014,0.037046479
0.068539991,-0.168148359,-0.062628861,-0.187953557,0.626007613,0.454903689,0.043864662
0.121786753,-0.212953561,0.04613739,0.022436087,0.386072509,0.453604988,0.04613739
0.040617908,-0.171070437,0.044189338,0.395812771,-0.3759406,0.453929663,0.036721804
0.11074779,-0.171719788,-0.049317171,0.287371195,-1.126265396,0.453604988,0.046462065
0.096786749,-0.158408098,-0.110356142,-0.071070421,-1.488603116,0.454579014,0.046462065
0.248734825,-0.031460025,-0.051589899,-0.077888604,-0.950616017,0.453280312,0.039643882
0.495812787,0.013345177,-0.006135346,-0.004836644,-0.888278345,0.453604988,0.047436091
0.630228393,0.001981539,0.088345189,-0.051265223,-0.920745882,0.452630961,0.047436091
0.066591939,-0.055161328,-0.078537955,-0.165875631,-1.345421275,0.452306286,0.046462065
-0.008083398,-0.116524974,-0.178862646,-0.212953561,-0.207758755,0.454579014,0.047436091
-0.16457693,-0.261330192,-0.117174325,-0.340226309,0.71821542,0.451981611,0.046786741
-0.58243414,-0.214576938,0.098410125,-0.194447064,0.052306222,0.450033558,0.036397128
-0.47074581,-0.220421095,0.285747818,0.213669884,-0.521395169,0.448734857,0.047436091
0.334449124,-0.296395133,-0.045421066,0.393540043,-0.311979551,0.447760831,0.05035817
0.840618037,0.09386467,-0.425940608,0.084124409,-0.015875607,0.449059532,0.046786741
0.566592019,0.154578966,-0.325940592,-0.141200303,-1.265875808,0.449059532,0.056851677
0.347111464,-0.021719764,0.082501032,0.205553,-1.133083579,0.450682909,0.056202326
0.712046588,-0.150615889,0.258150411,-0.044771716,0.501656943,0.451981611,0.050033494
-0.031784701,-0.009706775,-0.034706779,-0.373667872,0.631202419,0.452630961,0.057176353
-0.642174409,0.189319231,-0.228862654,-0.473667888,0.155877667,0.451656935,0.055877651
-0.799641967,0.34321536,-0.150291213,-0.212628885,0.471462133,0.45133226,0.05100752
-0.767499104,0.351981595,-0.293148379,-0.053862626,1.110098599,0.454579014,0.057176353
-0.588278296,0.176981567,-0.01003145,-0.048343145,1.062695994,0.452630961,0.056851677
-0.771070534,0.164643902,0.13250104,-0.124317183,0.853605052,0.453280312,0.050682845
-1.174317351,0.552630978,0.237371187,0.221786769,1.144838865,0.45133226,0.05944908
-0.685680909,0.578605008,0.100682853,0.314643926,0.895488175,0.450358234,0.058475054
0.275358206,0.389968614,-0.232758759,0.128929611,0.744514125,0.451007585,0.044189338
0.25328028,0.287371195,-0.348667868,-0.020745738,0.565293317,0.451981611,0.058799729
-0.851590027,0.315617952,-0.224641874,0.025358166,-0.222044471,0.446786805,0.05944908
-1.636655088,0.403280304,0.431202387,-0.093148347,-0.505810751,0.44711148,0.052630897
0.422760827,0.482501096,0.557176433,-0.133732769,0.525358246,0.443540051,0.062695834
1.639319464,0.325358214,0.324059512,-0.081784709,0.988994684,0.440942648,0.064319211
2.021787057,0.170812734,0.142241301,0.0552283,1.351981755,0.440293297,0.065293237
2.632501441,0.332176397,0.122111428,0.194189362,0.6367219,0.448085506,0.063020509
1.035423263,0.573085526,-0.129511989,0.400358226,-0.098992504,0.438345245,0.062046483
-0.067498992,0.505877723,-0.452239314,0.453280312,-0.261330192,0.438994596,0.053604923
2.507501421,0.406851733,-0.49184971,0.045812714,0.121462077,0.436072517,0.06366986
4.691917356,0.346786789,-0.55710946,-0.187628881,0.270812751,0.43444914,0.065293237
3.597761336,0.174384164,-0.010680801,-0.064576914,0.118539999,0.435747842,0.064643886
-0.347044491,-0.202239273,0.755228413,0.035747778,0.102630905,0.435747842,0.065942588
-2.76717475,-0.342823712,0.694514117,-0.222693822,-0.073343149,0.432501088,0.066916614
-1.28113555,-0.132758743,0.386397185,-0.269447076,-0.458408146,0.43444914,0.065293237
1.788020786,-0.011005477,0.092241293,-0.114901597,-0.67723935,0.434124465,0.067565965
2.577306627,-0.197044467,-0.066524966,-0.03957691,-0.822369243,0.433150439,0.066916614
2.9204885,-0.097693802,-0.182758751,0.013345177,-0.511979583,0.434773816,0.065293237
1.359124613,0.120812726,-0.360356182,-0.211005509,-0.302239289,0.439643946,0.06789064
-1.725940817,0.094838696,-0.245421099,-0.287304222,-0.218148367,0.435423167,0.066916614
-1.744447313,0.036397128,-0.254836684,0.099708827,-0.393148395,0.436721868,0.063994536
-0.823667945,-0.140875627,0.004254266,0.034449076,-0.335356178,0.436072517,0.068864666
-0.442499052,-0.287953573,0.333475098,-0.316200331,0.025358166,0.43444914,0.068864666
-0.904512113,-0.330810723,0.420488099,-0.248992528,0.076007524,0.436072517,0.053604923
-1.576590143,-0.369447092,0.280228336,0.067241289,0.177306242,0.437046543,0.068539991
-2.19412271,-0.232434083,0.264319243,0.112046491,0.28769587,0.43444914,0.06789064
-2.379837025,-0.098018477,-0.076265227,0.131851689,0.208150403,0.435098491,0.058150379
-1.609382356,-0.012953529,-0.45808347,0.103604931,-0.202888624,0.436072517,0.06789064
-0.916849778,0.05035817,-0.405486059,-0.01847301,-0.571070501,0.43444914,0.067565965
-1.23762905,0.021462061,0.01659193,-0.121070429,0.551332276,0.435423167,0.06789064
-1.268148535,-0.184382128,0.288994572,-0.030810675,1.240942776,0.443864726,0.068215315
-0.257758763,-0.293148379,0.295488079,0.125682857,0.163020525,0.43444914,0.067565965
0.213669884,-0.156784721,0.391267315,0.202306246,-0.66879779,0.436072517,0.061721808
-0.365550988,-0.038278208,-0.283083442,0.086397137,0.803929719,0.435098491,0.067565965
-0.731460138,-0.093148347,-0.882758863,-0.032109376,1.000033647,0.433475114,0.067565965
-0.612953625,-0.062953537,-0.528538027,0.063020509,0.53769591,0.435423167,0.065617912
-0.288602924,-0.00094054,0.064643886,0.174059488,0.324059512,0.435747842,0.068864666
-0.077888604,0.248085474,0.180552996,-0.107109388,0.026656867,0.434773816,0.068864666
0.169189358,0.169189358,-0.013927555,-0.193148363,-0.133083418,0.436072517,0.068215315
0.746137502,-0.120745754,-0.151589915,-0.1821094,-0.134706795,0.436397193,0.069514017
1.264968754,-0.231460057,-0.045421066,-0.132434067,-0.213602912,0.43444914,0.070163368
0.319838732,-0.18633018,-0.031460025,0.014968554,-0.097693802,0.436397193,0.070488043
-1.172693975,-0.032109376,-0.012304178,0.035098427,-0.063278212,0.441916674,0.07211142
-1.361330368,0.137371171,0.097111424,0.014643878,-0.914901725,0.437046543,0.071462069
-0.54379777,0.143215327,0.170163384,0.037046479,-0.261005517,0.437695894,0.069514017
0.295163404,0.171786761,0.131202338,0.122760779,0.956527146,0.43802057,0.071786745
0.685423207,0.194514037,0.065293237,-0.055161328,0.959124549,0.436397193,0.07211142
1.060098591,0.35652705,-0.014576906,-0.064576914,0.343540035,0.43866992,0.053604923
0.635747874,0.264968594,-0.317174357,-0.020421062,-0.112304194,0.439319271,0.07211142
-0.098343153,0.226981575,-0.45743412,-0.03957691,-0.250291229,0.437371219,0.071462069
-0.523992572,0.163669876,-0.177563945,-0.13503147,-0.279836688,0.437046543,0.065617912
-1.064901749,-0.097693802,0.094189346,-0.128537963,-0.285031495,0.438994596,0.073734797
-1.058083567,-0.17366784,0.037371155,-0.120421078,-0.331460073,0.43802057,0.075358174
-0.665226361,-0.070745746,-0.005485995,0.178280268,-0.109706791,0.43802057,0.076981551
-0.733083514,0.014968554,-0.010680801,0.469838756,0.130552988,0.444189402,0.076981551
-0.981135502,-0.076265227,0.013020501,0.48152707,0.259449112,0.439643946,0.076981551
-0.835356258,-0.30288864,0.010098423,0.030228296,0.474708887,0.439643946,0.076007524
-0.639252331,-0.262304218,-0.056784705,-0.354512025,0.497111488,0.438345245,0.077306226
-0.749966634,-0.074966526,-0.243148371,-0.262953569,0.169838708,0.437371219,0.076656875
-0.617174405,-0.044771716,-0.406460085,-0.17301849,-0.099317179,0.43866992,0.078280252
-0.369122417,-0.170096411,-0.35418735,-0.082434059,-0.274641882,0.43802057,0.077306226
-0.334382152,-0.248992528,-0.176589919,0.188020529,-0.43210944,0.438345245,0.0763322
-0.443797754,-0.282434091,-0.072693798,0.261072489,-0.426914634,0.437371219,0.078280252
-0.203537975,-0.433408142,0.018539983,0.279578986,-0.274966558,0.438345245,0.076981551
0.044838688,-0.540226341,0.125358182,-0.051265223,-0.395421123,0.43866992,0.0763322
0.091916618,-0.491200359,0.121137402,-0.649966618,-0.570745826,0.43802057,0.078604927
-0.018797686,-0.357758779,-0.022369115,-0.340875659,-0.500615945,0.441591999,0.077306226
-0.176265243,-0.28113539,-0.053537951,0.222111444,0.00328024,0.440293297,0.077306226
-0.186979531,-0.225940576,-0.029187298,0.372111468,0.27503353,0.438994596,0.075033498
0.189319231,-0.121395105,-0.036330156,0.277306258,0.269514049,0.440617973,0.077630901
0.216591963,-0.125615885,-0.024641842,-0.06133016,0.223734821,0.438994596,0.076007524
-0.396395149,-0.19055096,0.011397124,-0.364576962,0.103604931,0.439319271,0.057825703
-0.10905744,-0.19055096,0.008799721,-0.500615945,0.156527018,0.439968622,0.0763322
0.355228348,-0.232758759,0.088345189,0.123734805,0.0117218,0.438345245,0.077306226
0.832176477,-0.263927595,0.219514041,0.737695942,-0.590551024,0.434773816,0.067241289
1.207176537,-0.074966526,0.161397149,0.500033566,-0.296395133,0.437046543,0.076981551
0.949059613,-0.070096395,0.144189354,-0.280810715,0.844189466,0.436721868,0.075358174
0.218215339,-0.164901605,0.259449112,-0.773992612,1.026981703,0.434773816,0.076656875
-0.32399254,-0.361005533,0.315617952,-0.626914666,0.613994624,0.439319271,0.075033498
-0.003213267,-0.333408126,0.206851701,0.30035821,0.124708831,0.436721868,0.075682849
0.638345277,-0.016200283,-0.075291201,0.671786841,-0.241524994,0.435747842,0.071786745
0.704903729,0.1844491,-0.058083406,0.072436095,-0.259706815,0.436072517,0.077306226
0.377955625,0.164643902,0.022436087,-0.274641882,-0.16879771,0.435747842,0.076656875
0.24418937,-0.004511969,0.085747786,0.228280276,-0.230486031,0.436397193,0.077955577
0.148410133,0.027630893,0.001981539,-0.01003145,-0.29801851,0.43802057,0.075358174
0.088020513,0.219189366,-0.093797698,-0.244447072,-0.247693826,0.436721868,0.074708823
-0.115550948,0.114643894,-0.169122385,-0.011005477,-0.16944706,0.436072517,0.076007524
-0.047044443,0.037046479,-0.142823679,-0.045745742,-0.106784713,0.437695894,0.073410121
0.143864678,0.141916626,0.022436087,-0.262628894,-0.204187326,0.43802057,0.072760771
0.211397157,0.203929623,0.172436111,-0.394771772,-0.303537991,0.438345245,0.073734797
-0.043148339,0.238020537,0.369514065,-0.178537971,-0.232109408,0.443215376,0.07211142
-0.088278216,0.164643902,0.326007565,0.072760771,-0.359706831,0.446786805,0.071137394
-0.220421095,0.12405948,0.07211142,0.131202338,-0.344122413,0.449384208,0.067565965
-0.282109416,0.073734797,-0.029511973,0.259124437,-0.185680829,0.45555304,0.068539991
-0.253862658,0.144838704,-0.078537955,0.209124429,-0.185031478,0.458799794,0.063020509
-0.126265235,0.077306226,-0.074966526,0.449384208,-0.13016134,0.465942652,0.048085442
0.17957897,0.077955577,-0.12171978,-0.005485995,-0.057434055,0.494514085,0.057825703
0.472760835,0.196462089,0.01659193,-0.536979587,0.02438414,0.534124481,0.05457895
0.476656939,0.387371211,0.036072453,-0.295421107,0.177630917,0.587046567,0.038669856
0.117565973,0.291591975,-0.055161328,0.138345197,0.226007549,0.635423199,0.044838688
0.107501036,0.11074779,0.126332208,0.120812726,0.230877679,0.677630998,0.040942584
0.416267319,0.474059536,0.276332232,0.286397169,0.02925427,0.726332304,0.040942584
0.493215384,0.127306234,0.147436107,0.651981643,-0.176265243,0.771137506,0.040942584
0.391267315,-0.236330188,-0.002563917,0.143215327,-0.16522628,0.80035829,0.040293233
0.485423175,-0.290875651,0.037371155,-0.454836717,-0.051265223,0.839968686,0.029903621
0.55035825,-0.209057456,-0.131784717,-0.229512005,0.052955573,0.879903757,0.034773752
0.851657,0.031526998,-0.281784741,-0.015875607,0.163345201,0.911397269,0.033799725
0.718540095,-0.003862618,-0.298992536,-0.123343157,0.253604956,0.940293377,0.023085438
0.144189354,0.138994548,-0.298992536,-0.015226256,0.179254294,0.975033643,0.022111412
-0.044771716,0.390617965,-0.128862638,0.08964389,0.03769583,1.008475207,0.02081271
0.13672182,0.326981591,-0.023992492,0.11074779,-0.136330172,1.043215472,0.02081271
0.146137406,0.090293241,0.02016336,0.065617912,-0.293473054,1.079579114,0.021137386
0.299708859,-0.099317179,-0.045745742,0.009124397,-0.310356174,1.113670029,0.019838684
0.397111472,-0.22496655,-0.286005521,-0.170745762,-0.098992504,1.151981723,0.02016336
0.283150415,-0.137304198,-0.102888608,-0.128213288,0.217565989,1.172760947,0.02081271
0.186072477,0.065293237,0.172111436,-0.068148343,0.278929635,1.215942772,0.021462061
0.230877679,0.044189338,0.171786761,-0.004187294,0.038345181,1.247436284,0.02016336
0.512695906,0.105877659,0.182501048,0.135423118,-0.121070429,1.275358366,0.019838684
0.307501068,-0.036979507,0.061072457,0.280228336,-0.186654855,1.299059669,0.02016336
0.258150411,-0.149641862,-0.079511981,0.474708887,-0.120421078,1.32211162,0.020488035
-0.981135502,-0.028537947,-0.016524958,0.228929627,0.037046479,1.350683054,0.019514009
-1.570745986,0.1844491,0.137695846,-0.124966534,0.089968566,1.367241498,0.019838684
-0.886330292,0.335098475,0.090942592,-0.01847301,0.087046487,1.388670073,0.019189334
-0.376589951,0.200682869,0.073410121,0.050682845,0.067241289,1.409124621,0.019514009
-0.322369163,0.08899454,0.124708831,-0.021719764,-0.019771712,1.428605144,0.019838684
-0.463278276,0.234773784,0.098734801,0.091267267,-0.258408114,1.444838913,0.019838684
-0.530810755,0.19711144,0.028929595,0.080228304,-0.196719792,1.468540215,0.02016336
-0.308732797,-0.068473018,-0.140226276,-0.010680801,-0.016849633,1.484773984,0.019838684
-0.475291265,-0.184706803,-0.185356154,0.1409426,0.131202338,1.504579182,0.019189334
-0.907434192,-0.048018469,-0.138927575,0.127630909,0.078604927,1.51529347,0.019838684
-0.954187446,0.046462065,-0.067174317,-0.134057444,-0.017823659,1.525033731,0.019838684
-0.729512085,0.043215311,0.02438414,-0.136330172,-0.092823671,1.5412675,0.019838684
-0.60418739,-0.044771716,0.055552976,-0.041524962,0.041591935,1.559449321,0.02016336
-0.335680853,-0.056784705,0.008150371,-0.086654839,0.203604948,1.578605168,0.019838684
-0.038927559,-0.07464185,-0.117174325,-0.172044463,0.133799742,1.595488288,0.019838684
0.294838728,-0.060356134,-0.153862642,-0.142499004,0.010747774,1.61074803,0.02016336
0.317566005,-0.19899252,-0.089252242,-0.08308341,-0.05710938,1.624384396,0.02016336
0.231202355,-0.248667852,-0.055810679,-0.066524966,-0.117499,1.638345437,0.019838684
0.215942612,-0.181135374,-0.128213288,0.080877655,-0.037953533,1.642566217,0.019838684
0.388994588,-0.438602948,-0.122693806,0.136072469,0.16269585,1.663345441,0.019838684
0.463020574,-0.586005569,-0.061654835,0.077306226,0.14938416,1.684449341,0.018539983
0.471786809,-0.461654899,-0.097693802,-0.012628853,0.125682857,1.696137654,0.017890632
0.423410178,-0.135356146,-0.034706779,-0.092823671,0.097111424,1.710423371,0.018215307
0.413994592,0.064643886,0.049059468,-0.087628865,0.048734793,1.721462334,0.018539983
0.328929643,0.290942624,-0.084057436,0.020488035,0.090942592,1.736722077,0.018215307
0.151007536,0.088020513,-0.159706799,0.00328024,0.063020509,1.74841039,0.018215307
0.184124425,-0.190226284,-0.029511973,0.048734793,-0.112628869,1.757825976,0.017890632
0.17113741,-0.343797738,0.122760779,0.086397137,-0.176914594,1.770488316,0.018215307
0.403280304,-0.452563989,0.087371163,0.095163372,-0.011005477,1.780228577,0.018215307
0.183150399,-0.436654895,0.027955569,0.128604935,0.059773756,1.795812995,0.017890632
-0.144447056,-0.29379773,0.156851693,-0.059057432,0.085747786,1.809774036,0.018215307
-0.061005485,0.137695846,0.100033502,-0.247369151,-0.034706779,1.814644167,0.017890632
-0.139901601,0.151981563,-0.00094054,-0.288602924,-0.076265227,1.831851962,0.017890632
-0.27269383,0.162046499,-0.15613537,-0.198667844,-0.131460041,1.841592223,0.018215307
-0.310680849,0.084449084,-0.34574579,-0.028537947,-0.220096419,1.85165716,0.018215307
-0.247693826,-0.16944706,-0.23762889,0.074384148,-0.033408078,1.865618201,0.017890632
-0.177239269,-0.376265275,-0.090550944,0.147760783,-0.031784701,1.874709112,0.017890632
-0.157434071,-0.54801855,-0.032434051,-0.015550932,-0.145421083,1.883150671,0.017890632
-0.063927563,-0.564901669,-0.03957691,-0.234706811,-0.175940568,1.896137687,0.018215307
-0.048018469,-0.558732837,-0.108083414,-0.159706799,-0.135356146,1.904254571,0.017890632
-0.164252254,-0.356135402,-0.13016134,-0.077563929,-0.037304182,1.908800026,0.017565957
-0.279187338,-0.286005521,-0.110680817,-0.043148339,0.041267259,1.918215612,0.017565957
-0.31977176,-0.207109404,-0.143148355,0.014319203,0.077955577,1.921137691,0.017890632
-0.248343177,0.168540007,-0.042174313,0.090617916,0.09386467,1.942890941,0.018215307
-0.218148367,0.344838736,-0.029836648,0.052955573,0.121786753,1.95068315,0.017890632
-0.326589943,-0.013927555,0.009773748,0.111072465,0.163345201,1.955228605,0.017565957
-0.464252302,-0.235356162,0.013020501,0.232501056,0.298410158,1.958475359,0.017890632
-0.322693838,-0.296719808,-0.098343153,0.134449092,0.163020525,1.967241594,0.018215307
0.062695834,-0.502563997,-0.056135354,0.046786741,0.042241285,1.974384452,0.018215307
0.054903625,-0.656460126,0.15003351,0.030877647,0.024059464,1.980228609,0.017890632
-0.411005541,-0.443797754,0.200358194,-0.059706783,0.032176349,1.985423415,0.018215307
-0.531784781,-0.08308341,0.133150391,0.000358162,-0.071070421,1.987696143,0.018215307
-0.303213316,0.070812718,0.143215327,-0.237304214,0.045163364,1.995163676,0.018539983
-0.198343169,0.287046519,0.152306238,-0.360031507,0.084124409,2.000033807,0.018864658
-0.34574579,0.501332268,0.100682853,0.131527014,0.027630893,2.005228613,0.019189334
-0.024641842,0.608475142,0.168864682,0.473734861,-0.029187298,2.011397445,0.025358166
0.482501096,0.599708907,0.310423146,0.228929627,-0.028862622,2.014644199,0.02438414
0.535423183,0.485423175,0.309124445,-0.159706799,0.113994544,2.014319524,0.037371155
0.200682869,0.415617969,0.198410141,-0.235031486,0.218540015,2.017566277,0.038345181
-0.096070425,0.39516342,0.081527006,-0.048343145,0.099059476,2.022761083,0.032825699
-0.114252246,0.231202355,-0.002563917,0.106202334,-0.186979531,2.026007837,0.041591935
0.021462061,0.178929619,0.036072453,0.065293237,-0.257434087,2.029579266,0.042241285
0.18379975,0.266267295,0.15425429,0.137046495,-0.138278224,2.0370468,0.042241285
0.187371179,0.295163404,0.138020521,-0.002239241,-0.115226272,2.043864983,0.055552976
0.129254286,0.352955621,-0.030161324,0.213020533,-0.066849641,2.051007841,0.066916614
0.114643894,0.599384232,-0.105486011,0.028929595,-0.017174309,2.058475375,0.074059472
0.146462081,0.710423211,0.052306222,-0.411005541,-0.037304182,2.058475375,0.076007524
0.331851721,0.656202423,0.149708835,-0.185031478,0.005877643,2.076657196,0.085747786
0.364319259,0.553605004,0.072436095,0.107176361,0.098734801,2.08477408,0.093215319
0.282825739,0.560747862,0.031526998,0.104903633,0.109773764,2.092890965,0.097760775
0.116591947,0.472111484,-0.069447044,0.027306218,-0.009706775,2.097111745,0.103604931
-0.317823708,0.48152707,0.124384156,0.021137386,-0.161654851,2.100358499,0.089968566
-0.413278268,0.209124429,0.028604919,-0.021395089,-0.140550952,2.108150708,0.115293245
-0.041524962,-0.287304222,-0.156460045,-0.136330172,-0.098667828,2.111397461,0.129254286
0.222436119,-0.367823716,-0.030485999,-0.210356158,-0.256135386,2.115618241,0.136072469
0.424708879,-0.304512017,0.084449084,-0.246070449,-0.333732801,2.120488372,0.141267275
0.275358206,-0.217823692,0.05035817,-0.18633018,-0.258732789,2.11918967,0.144838704
0.080228304,0.047111416,-0.010680801,-0.114901597,-0.173992516,2.122111749,0.148410133
-0.02269379,0.207501052,-0.048343145,-0.102563933,-0.024641842,2.124384476,0.156851693
0.206527026,0.224708847,-0.083408086,-0.151589915,0.0552283,2.119839021,0.16691663
0.306851717,0.296786781,-0.059706783,-0.159382124,0.028280244,2.121787073,0.176332216
0.029903621,0.332825747,-0.019122361,-0.136979523,0.007176345,2.116916943,0.182501048
-0.077563929,0.381202379,-0.012953529,-0.055486003,-0.076914578,2.117241618,0.189643906
0.06789064,0.299708859,-0.027888596,0.014643878,0.005877643,2.11854032,0.199708843
0.095812722,0.167565981,-0.00581067,0.0763322,0.056202326,2.119514346,0.203604948
0.290942624,0.048734793,0.01594258,0.06789064,0.092565969,2.117241618,0.212371183
0.3347738,0.036721804,-0.048018469,0.087695838,0.098734801,2.123085775,0.223734821
0.219838716,0.326656915,-0.165550956,0.070163368,0.071137394,2.12341045,0.224384172
0.11496857,0.337371203,-0.168473034,-0.024317167,0.008475046,2.124384476,0.226332224
0.116591947,0.173410137,-0.191524986,-0.053537951,0.044838688,2.131527335,0.232825731
0.220488067,0.18866988,-0.140550952,-0.06133016,0.159773772,2.13185201,0.238020537
0.292890676,0.242565993,-0.034057428,-0.046070417,0.168540007,2.138345518,0.243864694
0.226332224,0.405553032,0.011072449,-0.036654831,0.141591951,2.140618245,0.254254306
0.134773768,0.635747874,-0.04866782,0.069514017,0.070488043,2.141916947,0.257825735
0.030552972,0.546462145,-0.068148343,0.148734809,-0.033732753,2.141916947,0.263345217
-0.121070429,0.18022832,-0.036654831,0.097111424,0.041267259,2.140618245,0.233150407
-0.095096399,0.102955581,-0.09996653,0.042241285,0.079578954,2.146137727,0.285747818
0.071137394,0.367566013,-0.128213288,0.008799721,-0.018797686,2.146787077,0.298085482
0.152955589,0.379579002,-0.080486007,0.00750102,-0.053213276,2.149709156,0.315617952
0.05100752,0.377630949,-0.050615872,0.065617912,0.006851669,2.14451435,0.325033538
-0.101589907,0.171786761,-0.038278208,0.103280256,-0.016849633,2.155877988,0.335747826
-0.342823712,-0.305161368,-0.018148335,0.093215319,-0.161330176,2.161072794,0.352630945
-0.401265279,-0.493148411,-0.054511977,0.046786741,-0.174317191,2.157501365,0.359773804
-0.24249902,-0.317174357,-0.050940548,0.175033514,-0.028862622,2.156852014,0.369514065
-0.261005517,-0.07821328,-0.070745746,0.160098447,-0.069122369,2.163345522,0.380228352
-0.252239281,-0.54801855,-0.075291201,0.060423106,-0.033408078,2.163994872,0.388994588
-0.242174345,-0.931135494,-0.093797698,0.041591935,-0.087628865,2.163345522,0.399708875
-0.297693834,-0.622693886,-0.054836652,0.099059476,-0.161654851,2.169514354,0.410098487
-0.48340815,-0.311654875,0.034449076,0.05944908,-0.150940564,2.174384484,0.415942644
-0.358083454,-0.209382132,0.051332196,0.013994527,-0.054187302,2.174384484,0.424384204
-0.039252234,-0.23762889,0.149708835,0.062371159,0.009449072,2.180553317,0.435423167
0.021137386,-0.398667876,0.210098455,0.067241289,-0.086330164,2.185423447,0.441267323
-0.033732753,-0.492823736,0.113994544,0.030877647,-0.233732785,2.190618253,0.447760831
0.121462077,-0.689252339,-0.040550936,0.012695826,-0.219447068,2.193540332,0.457501092
-0.032109376,-0.691849742,-0.110031466,-0.027888596,-0.068148343,2.188994876,0.464319275
0.23574781,-0.561005565,-0.082434059,0.017241281,-0.054187302,2.192890981,0.471462133
0.545163444,-0.469122433,0.007176345,0.092565969,-0.089252242,2.197761112,0.485098499
-0.107109388,-0.277888636,0.034773752,0.039643882,-0.086330164,2.201332541,0.495163436
-0.476589967,-0.222369147,0.115293245,-0.079187306,-0.046070417,2.20068319,0.506527074
0.0763322,-0.19964187,0.140617924,-0.096070425,0.066591939,2.202955918,0.497436163
0.395812771,-0.018797686,0.083150383,0.019189334,0.047436091,2.207501373,0.537046559
0.502306294,0.009449072,-0.026589895,0.076656875,0.016267255,2.208475399,0.552306302
0.669514113,-0.056135354,-0.109706791,0.162371175,0.066591939,2.210098776,0.56302059
0.41691667,-0.057434055,-0.111005493,0.086072461,0.137371171,2.214644231,0.571786825
-0.200291221,-0.00516132,-0.02269379,0.044189338,0.127306234,2.214319556,0.578929683
-0.339252282,0.019514009,0.063345185,0.073085446,0.122111428,2.21399488,0.589319295
-0.041849637,-0.088602892,-0.032109376,0.02016336,0.14516338,2.211072802,0.600033583
0.112371167,-0.204187326,-0.041849637,0.057501028,0.117890648,2.212696179,0.605228389
0.149708835,-0.17788862,-0.066200291,0.068215315,0.148085458,2.215942933,0.612046571
-0.025291193,-0.133732769,-0.119122377,0.006851669,0.17113741,2.213670205,0.619514105
-0.204512001,-0.098018477,-0.122044455,-0.038278208,0.173734813,2.214644231,0.625682937
0.107176361,-0.110356142,-0.072044447,-0.053537951,0.127306234,2.218540336,0.636397225
-0.034382104,-0.086005489,-0.07886263,-0.060031458,0.138345197,2.220163713,0.640293329
-0.023018465,-0.088927567,-0.021395089,-0.032758727,0.138020521,2.218865011,0.650682941
-0.002239241,-0.122044455,0.027630893,-0.068148343,0.034124401,2.223735142,0.657176449
-0.340226309,0.022436087,0.047436091,-0.023018465,-0.021719764,2.228280597,0.662046579
-0.290226301,0.202306246,0.038669856,0.012371151,0.060747782,2.228280597,0.66691671
0.128604935,0.24061794,0.02081271,-0.090226268,0.152955589,2.226332545,0.672111516
0.286721844,0.117890648,-0.004836644,-0.154187318,0.124708831,2.214319556,0.678280348
